LFA	Date	Date	Vessel Code	Latitude	Longitude	Latitude (degrees)	Longitude (degrees)	Depth	Depth (m)	Gauge	Temp	Time	Soak Days
27	14/05/2012	41043	1002	4616.01	6009.51	46.26683333	60.1585	6	10.9728	6512	3.72		2
27	16/05/2012	41045	1002	4616.01	6009.51	46.26683333	60.1585	6	10.9728	6512	3.49		2
27	18/05/2012	41047	1002	4616.01	6009.51	46.26683333	60.1585	6	10.9728	6512	4.37		2
27	21/05/2012	41050	1002	4616.01	6009.51	46.26683333	60.1585	6	10.9728	6512	4.65		3
27	23/05/2012	41052	1002	4616.01	6009.51	46.26683333	60.1585	6	10.9728	6512	5.2		2
27	25/05/2012	41054	1002	4616.01	6009.51	46.26683333	60.1585	6	10.9728	6512	5.85		2
27	28/05/2012	41057	1002	4616.01	6009.51	46.26683333	60.1585	6	10.9728	6512	6.36		3
27	30/05/2012	41059	1002	4616.01	6009.51	46.26683333	60.1585	6	10.9728	6512	8.16		2
27	01/06/2012	41061	1002	4616.01	6009.51	46.26683333	60.1585	6	10.9728	6512	6.93		2
27	07/06/2012	41067	1002	4616.01	6009.51	46.26683333	60.1585	6	10.9728	6512	9.07		6
27	08/06/2012	41068	1002	4616.01	6009.51	46.26683333	60.1585	6	10.9728	6512	9.04		1
27	09/06/2012	41069	1002	4616.01	6009.51	46.26683333	60.1585	6	10.9728	6512	9.22		1
27	10/06/2012	41070	1002	4616.01	6009.51	46.26683333	60.1585	6	10.9728	6512	7.89		1
27	12/06/2012	41072	1002	4616.01	6009.51	46.26683333	60.1585	6	10.9728	6512	7.78		2
27	13/06/2012	41073	1002	4616.01	6009.51	46.26683333	60.1585	6	10.9728	6512	6.36		1
27	18/06/2012	41078	1002	4616.01	6009.51	46.26683333	60.1585	6	10.9728	6512	7.4		5
27	20/06/2012	41080	1002	4616.01	6009.51	46.26683333	60.1585	6	10.9728	6512	7.86		2
27	22/06/2012	41082	1002	4616.01	6009.51	46.26683333	60.1585	6	10.9728	6512	8.43		2
27	23/06/2012	41083	1002	4616.01	6009.51	46.26683333	60.1585	6	10.9728	6512	8.77		1
27	25/06/2012	41085	1002	4616.01	6009.51	46.26683333	60.1585	6	10.9728	6512	8.46		2
27	26/06/2012	41086	1002	4616.01	6009.51	46.26683333	60.1585	6	10.9728	6512	8.01		1
27	28/06/2012	41088	1002	4616.01	6009.51	46.26683333	60.1585	6	10.9728	6512	7.03		2
27	29/06/2012	41089	1002	4616.01	6009.51	46.26683333	60.1585	6	10.9728	6512	7.11		1
27	30/06/2012	41090	1002	4616.01	6009.51	46.26683333	60.1585	6	10.9728	6512	7.35		1
27	02/07/2012	41092	1002	4616.01	6009.51	46.26683333	60.1585	6	10.9728	6512	9.92		2
27	03/07/2012	41093	1002	4616.01	6009.51	46.26683333	60.1585	6	10.9728	6512	11.5		1
27	04/07/2012	41094	1002	4616.01	6009.51	46.26683333	60.1585	6	10.9728	6512	12.09		1
27	05/07/2012	41095	1002	4616.01	6009.51	46.26683333	60.1585	6	10.9728	6512	13.02		1
27	07/07/2012	41097	1002	4616.01	6009.51	46.26683333	60.1585	6	10.9728	6512	14.41		2
27	09/07/2012	41099	1002	4616.01	6009.51	46.26683333	60.1585	6	10.9728	6512	15.3		2
27	11/07/2012	41101	1002	4616.01	6009.51	46.26683333	60.1585	6	10.9728	6512	15.84		2
27	12/07/2012	41102	1002	4616.01	6009.51	46.26683333	60.1585	6	10.9728	6512	15.84		1
27	14/05/2012	41043	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	4.13	8:54	2
27	15/05/2012	41044	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	3.9	8:59	1
27	16/05/2012	41045	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	4.03	8:05	1
27	17/05/2012	41046	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	3.61	8:25	1
27	18/05/2012	41047	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	2.71		1
27	19/05/2012	41048	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	4.66	8:03	1
27	21/05/2012	41050	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	6.11	8:44	2
27	22/05/2012	41051	1012	4639.2	6022.67	46.65333333	60.37783333	6	10.9728	6511	5.99	8:28	1
27	23/05/2012	41052	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	5.75	8:15	6
27	24/05/2012	41053	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	7.09	8:06	1
27	25/05/2012	41054	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	6.16	8:19	1
27	26/05/2012	41055	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	3.44	8:29	1
27	28/05/2012	41057	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	6.91	8:09	2
27	29/05/2012	41058	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	7.58	7:58	1
27	30/05/2012	41059	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	7.37	7:38	1
27	31/05/2012	41060	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	7.2	8:12	1
27	01/06/2012	41061	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	6.98	8:10	1
27	02/06/2012	41062	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	7.55	8:01	1
27	04/06/2012	41064	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	8.84	8:02	2
27	05/06/2012	41065	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	9.25	8:28	1
27	07/06/2012	41067	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	8.78	8:33	2
27	08/06/2012	41068	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	8.47		1
27	09/06/2012	41069	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	6.45	8:18	1
27	11/06/2012	41071	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	4.88	8:26	2
27	12/06/2012	41072	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	5.62	8:00	1
27	13/06/2012	41073	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	5.6	8:00	1
27	15/06/2012	41075	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	8.77	8:25	2
27	16/06/2012	41076	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	7.65	8:16	1
27	18/06/2012	41078	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	8.34	8:29	2
27	19/06/2012	41079	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	8.32	8:27	1
27	20/06/2012	41080	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	7.4	7:59	1
27	22/06/2012	41082	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	10.15	8:25	1
27	23/06/2012	41083	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	9.64	8:19	1
27	25/06/2012	41085	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	8.65	8:40	2
27	26/06/2012	41086	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	9.6	8:06	1
27	27/06/2012	41087	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	8.55	8:19	1
27	28/06/2012	41088	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	9.04		2
27	29/06/2012	41089	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	4.84	8:18	1
27	30/06/2012	41090	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	5.72	8:02	1
27	02/07/2012	41092	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	13.79	8:28	2
27	03/07/2012	41093	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	13.95	8:02	1
27	04/07/2012	41094	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	14.55	8:18	1
27	05/07/2012	41095	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	14.28	8:03	1
27	06/07/2012	41096	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	13.84	8:53	1
27	07/07/2012	41097	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	13.82	8:33	1
27	09/07/2012	41099	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	13.62	8:33	2
27	10/07/2012	41100	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	14.78	8:28	1
27	11/07/2012	41101	1012	4639.3	6022.67	46.655	60.37783333	6	10.9728	6511	15.41	9:33	1
27	16/05/2012	41045	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	1.99	10:00	1
27	17/05/2012	41046	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	1.94	7:30	1
27	18/05/2012	41047	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	1.94	8:00	1
27	19/05/2012	41048	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	1.89	9:45	1
27	21/05/2012	41050	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	2.46	10:00	2
27	22/05/2012	41051	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	2.52	8:00	1
27	23/05/2012	41052	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	2.28	8:00	1
27	24/05/2012	41053	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	2.63	10:45	1
27	25/05/2012	41054	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	3.5	6:30	1
27	26/05/2012	41055	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	3.49	6:30	1
27	27/05/2012	41056	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	2.28	7:20	1
27	28/05/2012	41057	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	3.55	8:00	1
27	29/05/2012	41058	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	4.9	7:00	1
27	30/05/2012	41059	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	6.29	8:00	1
27	31/05/2012	41060	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	6.51	9:30	1
27	02/06/2012	41062	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	6	7:00	2
27	03/06/2012	41063	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	6.87	11:30	1
27	04/06/2012	41064	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	6.88	8:30	1
27	07/06/2012	41067	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	5.69	7:30	3
27	08/06/2012	41068	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	5.35	8:00	1
27	09/06/2012	41069	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	5.72	8:15	1
27	11/06/2012	41071	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	6.3	6:45	2
27	12/06/2012	41072	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	6.23	8:00	1
27	13/06/2012	41073	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	6.3	7:00	1
27	14/06/2012	41074	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	5.99	8:00	1
27	17/06/2012	41077	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	7.08	6:30	3
27	18/06/2012	41078	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	4.6	7:00	1
27	19/06/2012	41079	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	4.32	8:00	1
27	20/06/2012	41080	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	3.86	7:15	1
27	21/06/2012	41081	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	3.77	6:30	1
27	22/06/2012	41082	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	4.41	6:45	1
27	23/06/2012	41083	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	4.73	7:30	1
27	25/06/2012	41085	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	5.04	10:45	2
27	26/06/2012	41086	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	4.84	11:00	1
27	28/06/2012	41088	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	4.99	8:00	2
27	30/06/2012	41090	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	3.62	11:00	2
27	02/07/2012	41092	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	4.6	11:30	2
27	03/07/2012	41093	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	4.84	7:00	1
27	04/07/2012	41094	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	5.16	11:15	1
27	05/07/2012	41095	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	6.3	11:30	1
27	06/07/2012	41096	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	8.82	11:30	1
27	07/07/2012	41097	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	9.66	9:00	1
27	08/07/2012	41098	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	10.04	11:15	1
27	09/07/2012	41099	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	10.01	6:30	1
27	10/07/2012	41100	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	9.26	5:00	1
27	11/07/2012	41101	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	11.15	6:00	1
27	12/07/2012	41102	1040	4550.46	6007.19	45.841	60.11983333	13	23.7744	6518	11.2	11:00	1
27	15/05/2012	41044	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	3.09	7:00	1
27	16/05/2012	41045	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	3.19	7:30	1
27	17/05/2012	41046	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	2.48	7:00	1
27	18/05/2012	41047	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	2.61	7:10	1
27	19/05/2012	41048	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	3.71	7:20	1
27	21/05/2012	41050	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	5.44	7:00	2
27	22/05/2012	41051	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	4.84	7:20	1
27	23/05/2012	41052	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	4.91	7:10	1
27	24/05/2012	41053	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	6.59	7:20	1
27	25/05/2012	41054	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	5.35	7:00	1
27	26/05/2012	41055	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	3.31	7:20	1
27	28/05/2012	41057	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	7.51	7:20	2
27	29/05/2012	41058	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	7.43	7:10	1
27	30/05/2012	41059	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	7.15	7:20	1
27	31/05/2012	41060	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	6.95	7:00	1
27	01/06/2012	41061	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	7.2	7:20	1
27	02/06/2012	41062	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	8.42	7:20	1
27	04/06/2012	41064	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	8.97	7:10	2
27	05/06/2012	41065	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	9.11	7:00	1
27	07/06/2012	41067	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	8.4	7:10	2
27	08/06/2012	41068	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	8.81	7:00	1
27	09/06/2012	41069	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	9.13	7:00	1
27	10/06/2012	41070	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	14.74	7:00	1
27	11/06/2012	41071	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	6.67	7:30	2
27	12/06/2012	41072	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	5.33	7:00	1
27	13/06/2012	41073	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	5.1	7:00	1
27	14/06/2012	41074	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	6.76	7:20	1
27	15/06/2012	41075	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	11.06	7:30	1
27	16/06/2012	41076	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	10.76	6:45	1
27	18/06/2012	41078	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	7.39	7:00	2
27	19/06/2012	41079	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	8.07	7:00	1
27	20/06/2012	41080	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	7.89	7:20	1
27	21/06/2012	41081	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	9.07	7:10	1
27	22/06/2012	41082	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	10.26	7:20	1
27	23/06/2012	41083	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	9.64	7:00	1
27	25/06/2012	41085	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	8.2	7:00	2
27	26/06/2012	41086	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	8.38	7:20	1
27	28/06/2012	41088	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	8.95	7:00	2
27	29/06/2012	41089	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	6.05	7:30	1
27	30/06/2012	41090	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	5.59	7:00	1
27	02/07/2012	41092	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	13.44	7:00	2
27	04/07/2012	41094	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	14.96	7:00	1
27	05/07/2012	41095	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	14.37	7:10	1
27	06/07/2012	41096	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	14.69	7:00	1
27	07/07/2012	41097	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	15.5	7:10	1
27	09/07/2012	41099	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	13.75	7:20	2
27	11/07/2012	41101	1054	4635.65	6022.152	46.59416667	60.3692	10	18.288	5681	15.34	7:40	1
27	14/05/2012	41043	1056	4618.88	6029.94	46.31466667	60.499	6	10.9728	4635	3.36	8:25	2
27	15/05/2012	41044	1056	4618.88	6029.94	46.31466667	60.499	6	10.9728	4635	2.74	8:20	1
27	16/05/2012	41045	1056	4618.88	6029.94	46.31466667	60.499	6	10.9728	4635	2.8	8:40	1
27	18/05/2012	41047	1056	4618.88	6029.94	46.31466667	60.499	6	10.9728	4635	4.45	8:55	2
27	19/05/2012	41048	1056	4618.88	6029.94	46.31466667	60.499	6	10.9728	4635	4.35	8:30	1
27	21/05/2012	41050	1056	4618.88	6029.94	46.31466667	60.499	6	10.9728	4635	5.95	8:50	2
27	22/05/2012	41051	1056	4618.88	6029.94	46.31466667	60.499	6	10.9728	4635	5.97	8:30	1
27	23/05/2012	41052	1056	4618.88	6029.94	46.31466667	60.499	6	10.9728	4635	5.49	9:15	1
27	24/05/2012	41053	1056	4618.88	6029.94	46.31466667	60.499	6	10.9728	4635	5.95	8:40	1
27	25/05/2012	41054	1056	4618.88	6029.94	46.31466667	60.499	6	10.9728	4635	7.34	9:00	1
27	26/05/2012	41055	1056	4618.88	6029.94	46.31466667	60.499	6	10.9728	4635	6.75	9:00	1
27	28/05/2012	41057	1056	4618.88	6029.94	46.31466667	60.499	6	10.9728	4635	7.62	8:55	2
27	30/05/2012	41059	1056	4618.88	6029.94	46.31466667	60.499	6	10.9728	4635	7.98	8:45	2
27	31/05/2012	41060	1056	4618.88	6029.94	46.31466667	60.499	6	10.9728	4635	7.66	9:30	1
27	01/06/2012	41061	1056	4618.88	6029.94	46.31466667	60.499	6	10.9728	4635	8.09	8:50	1
27	02/06/2012	41062	1056	4618.88	6029.94	46.31466667	60.499	6	10.9728	4635	7.27		1
27	07/06/2012	41067	1056	4618.88	6029.94	46.31466667	60.499	6	10.9728	4635	9.82	9:40	5
27	09/06/2012	41069	1056	4618.88	6029.94	46.31466667	60.499	6	10.9728	4635	8.64	12:25	2
27	11/06/2012	41071	1056	4618.88	6029.94	46.31466667	60.499	6	10.9728	4635	8.5	9:20	2
27	12/06/2012	41072	1056	4618.88	6029.94	46.31466667	60.499	6	10.9728	4635	6.06	9:15	1
27	13/06/2012	41073	1056	4618.88	6029.94	46.31466667	60.499	6	10.9728	4635	5.4	9:30	1
27	14/06/2012	41074	1056	4618.88	6029.94	46.31466667	60.499	6	10.9728	4635	4.76	9:30	1
27	16/06/2012	41076	1056	4618.88	6029.94	46.31466667	60.499	6	10.9728	4635	11.94	9:15	2
27	18/06/2012	41078	1056	4618.88	6029.94	46.31466667	60.499	6	10.9728	4635	8.76	9:30	2
27	19/06/2012	41079	1056	4618.88	6029.94	46.31466667	60.499	6	10.9728	4635	7.74	9:30	1
27	20/06/2012	41080	1056	4618.88	6029.94	46.31466667	60.499	6	10.9728	4635	6.24	9:20	1
27	22/06/2012	41082	1056	4618.88	6029.94	46.31466667	60.499	6	10.9728	4635	8.17	8:45	2
27	23/06/2012	41083	1056	4618.88	6029.94	46.31466667	60.499	6	10.9728	4635	8.78	8:55	1
27	25/06/2012	41085	1056	4618.88	6029.94	46.31466667	60.499	6	10.9728	4635	10.37	9:00	2
27	28/06/2012	41088	1056	4618.88	6029.94	46.31466667	60.499	6	10.9728	4635	8.94		3
27	30/06/2012	41090	1056	4618.88	6029.94	46.31466667	60.499	6	10.9728	4635	6.73	9:10	2
27	02/07/2012	41092	1056	4618.88	6029.94	46.31466667	60.499	6	10.9728	4635	8.14	9:20	2
27	04/07/2012	41094	1056	4618.88	6029.94	46.31466667	60.499	6	10.9728	4635	13.98	9:30	2
27	05/07/2012	41095	1056	4618.88	6029.94	46.31466667	60.499	6	10.9728	4635	14.23	8:00	1
27	07/07/2012	41097	1056	4618.88	6029.94	46.31466667	60.499	6	10.9728	4635	16.11	9:35	2
27	09/07/2012	41099	1056	4618.88	6029.94	46.31466667	60.499	6	10.9728	4635	14.99	9:35	2
27	10/07/2012	41100	1056	4618.88	6029.94	46.31466667	60.499	6	10.9728	4635	13.98	9:25	1
27	14/05/2012	41043	1074	4611.07	5948.62	46.1845	59.81033333	10.5	19.2024	4240	3.19		2
27	15/05/2012	41044	1074	4611.07	5948.62	46.1845	59.81033333	10.5	19.2024	4240	2.97		1
27	16/05/2012	41045	1074	4611.07	5948.62	46.1845	59.81033333	10	18.288	4240	2.65		1
27	17/05/2012	41046	1074	4611.07	5948.62	46.1845	59.81033333	10	18.288	4240	2.33		1
27	18/05/2012	41047	1074	4611.07	5948.62	46.1845	59.81033333	10.5	19.2024	4240	2.73		1
27	19/05/2012	41048	1074	4611.07	5948.62	46.1845	59.81033333	10.5	19.2024	4240	3		1
27	21/05/2012	41050	1074	4611.07	5948.62	46.1845	59.81033333	10.5	19.2024	4240	2.8		2
27	22/05/2012	41051	1074	4611.07	5948.62	46.1845	59.81033333	10.5	19.2024	4240	4.06		1
