"Plot Title: baddeck"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 10536701, SEN S/N: 10536701)","Temp, °C (LGR S/N: 10536701, SEN S/N: 10536701)","Sensor Depth, meters (LGR S/N: 10536701)"
459,11/08/14 04:11:37  AM,113.848,10.846,1.544
460,11/08/14 04:26:37  AM,113.922,10.846,1.550
461,11/08/14 04:41:37  AM,113.838,10.846,1.538
462,11/08/14 04:56:37  AM,113.764,10.846,1.528
463,11/08/14 05:11:37  AM,113.754,10.846,1.526
464,11/08/14 05:26:37  AM,113.808,10.651,1.531
465,11/08/14 05:41:37  AM,113.970,10.748,1.545
466,11/08/14 05:56:37  AM,113.743,10.846,1.518
467,11/08/14 06:11:37  AM,113.775,10.846,1.517
468,11/08/14 06:26:37  AM,113.754,10.846,1.512
469,11/08/14 06:41:37  AM,113.844,10.748,1.518
470,11/08/14 06:56:37  AM,113.871,10.651,1.517
471,11/08/14 07:11:37  AM,114.050,10.651,1.531
472,11/08/14 07:26:37  AM,114.233,10.748,1.543
473,11/08/14 07:41:37  AM,114.163,10.846,1.532
474,11/08/14 07:56:37  AM,114.468,10.846,1.560
475,11/08/14 08:11:37  AM,114.321,10.846,1.542
476,11/08/14 08:26:37  AM,114.815,10.846,1.587
477,11/08/14 08:41:37  AM,114.437,10.846,1.545
478,11/08/14 08:56:37  AM,114.752,10.846,1.572
479,11/08/14 09:11:37  AM,114.531,10.846,1.548
480,11/08/14 09:26:37  AM,114.945,10.944,1.584
481,11/08/14 09:41:37  AM,114.878,10.846,1.574
482,11/08/14 09:56:37  AM,115.309,10.846,1.613
483,11/08/14 10:11:37  AM,115.109,10.846,1.590
484,11/08/14 10:26:37  AM,115.267,10.846,1.603
485,11/08/14 10:41:37  AM,115.319,10.846,1.605
486,11/08/14 10:56:37  AM,115.035,10.846,1.571
487,11/08/14 11:11:37  AM,115.309,10.846,1.593
488,11/08/14 11:26:37  AM,115.056,10.846,1.562
489,11/08/14 11:41:37  AM,115.382,10.846,1.589
490,11/08/14 11:56:37  AM,115.393,10.846,1.586
491,11/08/14 12:11:37  PM,115.592,10.846,1.605
492,11/08/14 12:26:37  PM,115.550,10.846,1.596
493,11/08/14 12:41:37  PM,115.676,10.846,1.603
494,11/08/14 12:56:37  PM,115.546,10.748,1.585
495,11/08/14 01:11:37  PM,115.409,10.748,1.567
496,11/08/14 01:26:37  PM,115.462,10.748,1.570
497,11/08/14 01:41:37  PM,115.189,10.748,1.538
498,11/08/14 01:56:37  PM,115.283,10.748,1.544
499,11/08/14 02:11:37  PM,115.451,10.748,1.557
500,11/08/14 02:26:37  PM,115.262,10.748,1.537
501,11/08/14 02:41:37  PM,115.157,10.748,1.523
502,11/08/14 02:56:37  PM,115.178,10.748,1.522
503,11/08/14 03:11:37  PM,115.231,10.748,1.524
504,11/08/14 03:26:37  PM,115.346,10.748,1.531
505,11/08/14 03:41:37  PM,115.357,10.748,1.526
506,11/08/14 03:56:37  PM,115.042,10.748,1.491
507,11/08/14 04:11:37  PM,115.147,10.748,1.497
508,11/08/14 04:26:37  PM,115.336,10.748,1.511
509,11/08/14 04:41:37  PM,115.441,10.748,1.518
510,11/08/14 04:56:37  PM,115.355,10.455,1.504
511,11/08/14 05:11:37  PM,115.229,10.455,1.485
512,11/08/14 05:26:37  PM,115.224,10.357,1.479
513,11/08/14 05:41:37  PM,115.502,10.455,1.502
514,11/08/14 05:56:37  PM,115.464,10.553,1.493
515,11/08/14 06:11:37  PM,115.517,10.553,1.494
516,11/08/14 06:26:37  PM,115.437,10.161,1.482
517,11/08/14 06:41:37  PM,115.405,10.161,1.476
518,11/08/14 06:56:37  PM,115.321,10.161,1.466
519,11/08/14 07:11:37  PM,115.521,10.161,1.481
520,11/08/14 07:26:37  PM,115.647,10.161,1.487
521,11/08/14 07:41:37  PM,115.611,10.063,1.482
522,11/08/14 07:56:37  PM,115.769,10.063,1.495
523,11/08/14 08:11:37  PM,115.855,9.866,1.502
524,11/08/14 08:26:37  PM,115.995,9.965,1.515
525,11/08/14 08:41:37  PM,116.058,9.965,1.517
526,11/08/14 08:56:37  PM,116.136,10.063,1.519
527,11/08/14 09:11:37  PM,116.136,10.063,1.512
528,11/08/14 09:26:37  PM,116.319,10.161,1.529
529,11/08/14 09:41:37  PM,116.393,10.161,1.537
530,11/08/14 09:56:37  PM,116.504,10.063,1.547
531,11/08/14 10:11:37  PM,116.493,10.063,1.542
532,11/08/14 10:26:37  PM,116.498,10.161,1.540
533,11/08/14 10:41:37  PM,116.546,10.063,1.543
534,11/08/14 10:56:37  PM,116.577,10.063,1.542
535,11/08/14 11:11:37  PM,116.525,10.063,1.533
536,11/08/14 11:26:37  PM,116.556,10.063,1.535
537,11/08/14 11:41:37  PM,116.613,10.161,1.540
538,11/08/14 11:56:37  PM,116.745,10.063,1.550
539,11/09/14 12:11:37  AM,116.703,10.063,1.542
540,11/09/14 12:26:37  AM,116.729,10.161,1.545
541,11/09/14 12:41:37  AM,116.813,10.161,1.552
542,11/09/14 12:56:37  AM,116.567,10.063,1.527
543,11/09/14 01:11:37  AM,116.609,10.063,1.529
544,11/09/14 01:26:37  AM,116.493,10.063,1.515
545,11/09/14 01:41:37  AM,116.567,10.063,1.518
546,11/09/14 01:56:37  AM,116.447,9.965,1.504
547,11/09/14 02:11:37  AM,116.472,10.063,1.504
548,11/09/14 02:26:37  AM,116.256,9.669,1.483
549,11/09/14 02:41:37  AM,116.315,9.571,1.489
550,11/09/14 02:56:37  AM,116.268,9.472,1.482
551,11/09/14 03:11:37  AM,116.203,9.669,1.474
552,11/09/14 03:26:37  AM,116.159,9.373,1.469
553,11/09/14 03:41:37  AM,116.117,9.373,1.463
554,11/09/14 03:56:37  AM,115.985,9.472,1.449
555,11/09/14 04:11:37  AM,116.083,9.571,1.457
556,11/09/14 04:26:37  AM,116.010,9.571,1.449
557,11/09/14 04:41:37  AM,116.062,9.571,1.453
558,11/09/14 04:56:37  AM,116.056,9.669,1.450
559,11/09/14 05:11:37  AM,115.968,9.571,1.439
560,11/09/14 05:26:37  AM,115.901,9.472,1.431
561,11/09/14 05:41:37  AM,115.886,9.373,1.429
562,11/09/14 05:56:37  AM,115.917,9.373,1.429
563,11/09/14 06:11:37  AM,115.907,9.373,1.425
564,11/09/14 06:26:37  AM,115.959,9.373,1.430
565,11/09/14 06:41:37  AM,115.827,9.472,1.414
566,11/09/14 06:56:37  AM,115.972,9.669,1.424
567,11/09/14 07:11:37  AM,115.903,9.768,1.415
568,11/09/14 07:26:37  AM,115.987,9.768,1.421
569,11/09/14 07:41:37  AM,115.991,9.866,1.421
570,11/09/14 07:56:37  AM,116.065,9.866,1.429
571,11/09/14 08:11:37  AM,115.999,9.571,1.423
572,11/09/14 08:26:37  AM,116.195,9.472,1.443
573,11/09/14 08:41:37  AM,116.258,9.472,1.449
574,11/09/14 08:56:37  AM,116.392,9.669,1.461
575,11/09/14 09:11:37  AM,116.292,9.768,1.453
576,11/09/14 09:26:37  AM,116.518,9.669,1.478
577,11/09/14 09:41:37  AM,116.581,9.669,1.483
578,11/09/14 09:56:37  AM,116.609,9.571,1.485
579,11/09/14 10:11:37  AM,116.588,9.571,1.484
580,11/09/14 10:26:37  AM,116.674,9.866,1.492
581,11/09/14 10:41:37  AM,116.726,9.866,1.497
582,11/09/14 10:56:37  AM,116.777,9.571,1.502
583,11/09/14 11:11:37  AM,116.762,9.472,1.501
584,11/09/14 11:26:37  AM,116.840,9.571,1.509
585,11/09/14 11:41:37  AM,116.886,9.669,1.514
586,11/09/14 11:56:37  AM,116.886,9.669,1.515
587,11/09/14 12:11:37  PM,116.959,9.669,1.523
588,11/09/14 12:26:37  PM,116.980,9.669,1.525
589,11/09/14 12:41:37  PM,116.970,9.669,1.524
590,11/09/14 12:56:37  PM,117.018,9.571,1.531
591,11/09/14 01:11:37  PM,117.102,9.571,1.540
592,11/09/14 01:26:37  PM,116.991,9.669,1.529
593,11/09/14 01:41:37  PM,117.001,9.669,1.530
594,11/09/14 01:56:37  PM,116.854,9.669,1.514
595,11/09/14 02:11:37  PM,116.917,9.669,1.521
596,11/09/14 02:26:37  PM,116.938,9.669,1.524
597,11/09/14 02:41:37  PM,116.991,9.669,1.532
598,11/09/14 02:56:37  PM,116.875,9.669,1.522
599,11/09/14 03:11:37  PM,116.760,9.669,1.510
600,11/09/14 03:26:37  PM,116.676,9.669,1.502
601,11/09/14 03:41:37  PM,116.634,9.669,1.500
602,11/09/14 03:56:37  PM,116.508,9.669,1.488
603,11/09/14 04:11:37  PM,116.466,9.669,1.485
604,11/09/14 04:26:37  PM,116.424,9.669,1.481
605,11/09/14 04:41:37  PM,116.571,9.669,1.493
606,11/09/14 04:56:37  PM,116.518,9.669,1.486
607,11/09/14 05:11:37  PM,116.539,9.669,1.489
608,11/09/14 05:26:37  PM,116.500,9.965,1.485
609,11/09/14 05:41:37  PM,116.561,10.161,1.491
610,11/09/14 05:56:37  PM,116.708,10.161,1.505
611,11/09/14 06:11:37  PM,116.672,10.063,1.500
612,11/09/14 06:26:37  PM,116.760,10.161,1.510
613,11/09/14 06:41:37  PM,116.687,10.161,1.504
614,11/09/14 06:56:37  PM,116.886,10.161,1.525
615,11/09/14 07:11:37  PM,116.756,10.063,1.513
616,11/09/14 07:26:37  PM,116.840,10.063,1.522
617,11/09/14 07:41:37  PM,116.808,10.063,1.519
618,11/09/14 07:56:37  PM,116.987,10.063,1.537
619,11/09/14 08:11:37  PM,116.941,9.965,1.532
620,11/09/14 08:26:37  PM,117.014,9.472,1.538
621,11/09/14 08:41:37  PM,117.102,9.077,1.547
622,11/09/14 08:56:37  PM,117.270,9.077,1.565
623,11/09/14 09:11:37  PM,117.257,9.275,1.563
624,11/09/14 09:26:37  PM,117.363,9.768,1.573
625,11/09/14 09:41:37  PM,117.342,9.768,1.570
626,11/09/14 09:56:37  PM,117.346,9.866,1.572
627,11/09/14 10:11:37  PM,117.411,9.669,1.581
628,11/09/14 10:26:37  PM,117.432,9.669,1.587
629,11/09/14 10:41:37  PM,117.405,9.768,1.588
630,11/09/14 10:56:37  PM,117.405,9.768,1.590
631,11/09/14 11:11:37  PM,117.468,9.768,1.599
632,11/09/14 11:26:37  PM,117.459,9.571,1.598
633,11/09/14 11:41:37  PM,117.497,9.472,1.603
634,11/09/14 11:56:37  PM,117.417,9.571,1.595
635,11/10/14 12:11:37  AM,117.529,9.472,1.605
636,11/10/14 12:26:37  AM,117.539,9.472,1.605
637,11/10/14 12:41:37  AM,117.655,9.472,1.616
638,11/10/14 12:56:37  AM,117.493,9.866,1.600
639,11/10/14 01:11:37  AM,117.546,9.866,1.604
640,11/10/14 01:26:37  AM,117.426,9.768,1.593
641,11/10/14 01:41:37  AM,117.541,9.768,1.604
642,11/10/14 01:56:37  AM,117.493,9.866,1.600
643,11/10/14 02:11:37  AM,117.441,9.866,1.592
644,11/10/14 02:26:37  AM,117.182,9.965,1.563
645,11/10/14 02:41:37  AM,117.109,9.965,1.555
646,11/10/14 02:56:37  AM,117.187,10.063,1.566
647,11/10/14 03:11:37  AM,117.124,10.063,1.563
648,11/10/14 03:26:37  AM,117.092,10.063,1.560
649,11/10/14 03:41:37  AM,116.903,10.063,1.542
650,11/10/14 03:56:37  AM,116.714,10.063,1.525
651,11/10/14 04:11:37  AM,116.861,10.063,1.540
652,11/10/14 04:26:37  AM,116.693,10.063,1.523
653,11/10/14 04:41:37  AM,116.777,10.063,1.530
654,11/10/14 04:56:37  AM,116.567,10.063,1.509
655,11/10/14 05:11:37  AM,116.655,10.161,1.518
656,11/10/14 05:26:37  AM,116.659,10.259,1.519
657,11/10/14 05:41:37  AM,116.670,10.259,1.519
658,11/10/14 05:56:37  AM,116.449,10.259,1.494
659,11/10/14 06:11:37  AM,116.424,10.161,1.489
660,11/10/14 06:26:37  AM,116.451,10.063,1.490
661,11/10/14 06:41:37  AM,116.372,10.161,1.481
662,11/10/14 06:56:37  AM,116.407,10.259,1.484
663,11/10/14 07:11:37  AM,116.334,10.259,1.474
664,11/10/14 07:26:37  AM,116.308,10.161,1.469
665,11/10/14 07:41:37  AM,116.273,10.063,1.465
666,11/10/14 07:56:37  AM,116.241,10.063,1.461
667,11/10/14 08:11:37  AM,116.342,9.965,1.468
668,11/10/14 08:26:37  AM,116.294,10.063,1.463
669,11/10/14 08:41:37  AM,116.298,10.161,1.462
670,11/10/14 08:56:37  AM,116.393,10.161,1.470
671,11/10/14 09:11:37  AM,116.435,10.161,1.474
672,11/10/14 09:26:37  AM,116.508,10.161,1.481
673,11/10/14 09:41:37  AM,116.424,10.161,1.471
674,11/10/14 09:56:37  AM,116.418,10.259,1.470
675,11/10/14 10:11:37  AM,116.529,10.161,1.480
676,11/10/14 10:26:37  AM,116.666,10.161,1.491
677,11/10/14 10:41:37  AM,116.691,10.259,1.494
678,11/10/14 10:56:37  AM,116.775,10.259,1.503
679,11/10/14 11:11:37  AM,116.783,10.455,1.504
680,11/10/14 11:26:37  AM,116.727,10.357,1.498
681,11/10/14 11:41:37  AM,116.779,10.357,1.502
682,11/10/14 11:56:37  AM,116.863,10.357,1.506
683,11/10/14 12:11:37  PM,116.884,10.357,1.507
684,11/10/14 12:26:37  PM,116.947,10.357,1.513
685,11/10/14 12:41:37  PM,116.832,10.357,1.501
686,11/10/14 12:56:37  PM,116.779,10.357,1.495
687,11/10/14 01:11:37  PM,116.931,10.455,1.510
688,11/10/14 01:26:37  PM,116.882,10.553,1.503
689,11/10/14 01:41:37  PM,116.908,10.651,1.504
690,11/10/14 01:56:37  PM,116.823,10.651,1.492
691,11/10/14 02:11:37  PM,116.792,10.651,1.485
692,11/10/14 02:26:37  PM,116.571,10.651,1.461
693,11/10/14 02:41:37  PM,116.655,10.651,1.469
694,11/10/14 02:56:37  PM,116.624,10.651,1.466
695,11/10/14 03:11:37  PM,116.613,10.651,1.464
696,11/10/14 03:26:37  PM,116.634,10.651,1.465
697,11/10/14 03:41:37  PM,116.571,10.651,1.455
698,11/10/14 03:56:37  PM,116.529,10.651,1.447
699,11/10/14 04:11:37  PM,116.519,10.651,1.442
700,11/10/14 04:26:37  PM,116.544,10.748,1.444
701,11/10/14 04:41:37  PM,116.407,10.748,1.431
702,11/10/14 04:56:37  PM,116.313,10.748,1.421
703,11/10/14 05:11:37  PM,116.250,10.748,1.414
704,11/10/14 05:26:37  PM,116.271,10.748,1.413
705,11/10/14 05:41:37  PM,116.376,10.748,1.420
706,11/10/14 05:56:37  PM,116.376,10.748,1.418
707,11/10/14 06:11:37  PM,116.418,10.748,1.422
708,11/10/14 06:26:37  PM,116.365,10.748,1.415
709,11/10/14 06:41:37  PM,116.407,10.748,1.417
710,11/10/14 06:56:37  PM,116.334,10.748,1.410
711,11/10/14 07:11:37  PM,116.407,10.748,1.416
712,11/10/14 07:26:37  PM,116.256,10.651,1.400
713,11/10/14 07:41:37  PM,116.372,10.651,1.410
714,11/10/14 07:56:37  PM,116.424,10.651,1.412
715,11/10/14 08:11:37  PM,116.391,10.357,1.408
716,11/10/14 08:26:37  PM,116.582,10.161,1.423
717,11/10/14 08:41:37  PM,116.630,10.063,1.428
718,11/10/14 08:56:37  PM,116.766,10.063,1.442
719,11/10/14 09:11:37  PM,116.735,10.063,1.438
720,11/10/14 09:26:37  PM,116.878,9.965,1.453
721,11/10/14 09:41:37  PM,116.804,9.965,1.446
722,11/10/14 09:56:37  PM,117.031,9.866,1.468
723,11/10/14 10:11:37  PM,117.147,9.866,1.479
724,11/10/14 10:26:37  PM,117.147,9.866,1.479
725,11/10/14 10:41:37  PM,117.195,9.768,1.484
726,11/10/14 10:56:37  PM,117.037,9.768,1.467
727,11/10/14 11:11:37  PM,117.184,9.768,1.481
728,11/10/14 11:26:37  PM,117.153,9.768,1.478
729,11/10/14 11:41:37  PM,117.300,9.768,1.492
730,11/10/14 11:56:37  PM,117.258,9.768,1.486
731,11/11/14 12:11:37  AM,117.388,9.866,1.498
732,11/11/14 12:26:37  AM,117.409,9.866,1.500
733,11/11/14 12:41:37  AM,117.346,9.866,1.494
734,11/11/14 12:56:37  AM,117.472,9.866,1.506
735,11/11/14 01:11:37  AM,117.457,9.768,1.505
736,11/11/14 01:26:37  AM,117.531,9.768,1.512
737,11/11/14 01:41:37  AM,117.478,9.768,1.506
738,11/11/14 01:56:37  AM,117.441,9.866,1.501
739,11/11/14 02:11:37  AM,117.531,9.768,1.511
740,11/11/14 02:26:37  AM,117.468,9.768,1.505
741,11/11/14 02:41:37  AM,117.510,9.768,1.506
742,11/11/14 02:56:37  AM,117.279,9.768,1.482
743,11/11/14 03:11:37  AM,117.279,9.768,1.482
744,11/11/14 03:26:37  AM,117.184,9.768,1.471
745,11/11/14 03:41:37  AM,117.220,9.866,1.475
746,11/11/14 03:56:37  AM,117.115,9.866,1.466
747,11/11/14 04:11:37  AM,116.974,9.768,1.453
748,11/11/14 04:26:37  AM,116.907,9.669,1.444
749,11/11/14 04:41:37  AM,116.938,9.669,1.445
750,11/11/14 04:56:37  AM,116.907,9.669,1.441
751,11/11/14 05:11:37  AM,116.869,9.768,1.436
752,11/11/14 05:26:37  AM,116.733,9.768,1.423
753,11/11/14 05:41:37  AM,116.768,9.866,1.425
754,11/11/14 05:56:37  AM,116.716,9.866,1.418
755,11/11/14 06:11:37  AM,116.684,9.866,1.414
756,11/11/14 06:26:37  AM,116.674,9.866,1.410
757,11/11/14 06:41:37  AM,116.722,9.768,1.411
758,11/11/14 06:56:37  AM,116.586,9.768,1.397
759,11/11/14 07:11:37  AM,116.586,9.768,1.398
760,11/11/14 07:26:37  AM,116.611,9.866,1.399
761,11/11/14 07:41:37  AM,116.569,9.866,1.392
762,11/11/14 07:56:37  AM,116.600,9.866,1.392
763,11/11/14 08:11:37  AM,116.344,9.768,1.365
764,11/11/14 08:26:37  AM,116.439,9.768,1.376
765,11/11/14 08:41:37  AM,116.294,9.571,1.361
766,11/11/14 08:56:37  AM,116.361,9.669,1.367
767,11/11/14 09:11:37  AM,116.119,9.669,1.343
768,11/11/14 09:26:37  AM,116.319,9.669,1.363
769,11/11/14 09:41:37  AM,116.277,9.669,1.359
770,11/11/14 09:56:37  AM,116.518,9.669,1.383
771,11/11/14 10:11:37  AM,116.546,9.571,1.385
772,11/11/14 10:26:37  AM,116.539,9.669,1.384
773,11/11/14 10:41:37  AM,116.575,9.768,1.386
774,11/11/14 10:56:37  AM,116.518,9.669,1.383
775,11/11/14 11:11:37  AM,116.705,9.866,1.405
776,11/11/14 11:26:37  AM,116.691,9.768,1.405
777,11/11/14 11:41:37  AM,116.869,9.768,1.424
778,11/11/14 11:56:37  AM,116.607,9.768,1.400
779,11/11/14 12:11:37  PM,116.705,9.866,1.414
780,11/11/14 12:26:37  PM,116.611,9.866,1.408
781,11/11/14 12:41:37  PM,116.716,9.866,1.419
782,11/11/14 12:56:37  PM,116.686,9.669,1.416
783,11/11/14 01:11:37  PM,116.649,9.768,1.413
784,11/11/14 01:26:37  PM,116.600,9.866,1.410
785,11/11/14 01:41:37  PM,116.678,9.965,1.419
786,11/11/14 01:56:37  PM,116.634,9.669,1.415
787,11/11/14 02:11:37  PM,116.487,9.669,1.403
788,11/11/14 02:26:37  PM,116.523,9.768,1.407
789,11/11/14 02:41:37  PM,116.529,9.669,1.409
790,11/11/14 02:56:37  PM,116.640,9.571,1.419
791,11/11/14 03:11:37  PM,116.588,9.571,1.415
792,11/11/14 03:26:37  PM,116.407,9.768,1.399
793,11/11/14 03:41:37  PM,116.506,9.866,1.409
794,11/11/14 03:56:37  PM,116.180,9.866,1.375
795,11/11/14 04:11:37  PM,116.258,9.965,1.382
796,11/11/14 04:26:37  PM,116.037,9.965,1.360
797,11/11/14 04:41:37  PM,116.241,10.063,1.379
798,11/11/14 04:56:37  PM,116.136,10.063,1.368
799,11/11/14 05:11:37  PM,116.252,10.063,1.378
800,11/11/14 05:26:37  PM,116.105,10.063,1.365
801,11/11/14 05:41:37  PM,116.136,10.063,1.367
802,11/11/14 05:56:37  PM,116.021,10.063,1.354
803,11/11/14 06:11:37  PM,116.212,9.866,1.372
804,11/11/14 06:26:37  PM,116.100,9.965,1.360
805,11/11/14 06:41:37  PM,116.147,10.063,1.364
806,11/11/14 06:56:37  PM,115.964,9.965,1.347
807,11/11/14 07:11:37  PM,116.086,9.866,1.359
808,11/11/14 07:26:37  PM,115.995,8.978,1.349
809,11/11/14 07:41:37  PM,116.064,8.879,1.356
810,11/11/14 07:56:37  PM,115.921,8.978,1.343
811,11/11/14 08:11:37  PM,116.010,9.077,1.352
812,11/11/14 08:26:37  PM,115.993,9.176,1.352
813,11/11/14 08:41:37  PM,116.186,9.275,1.372
814,11/11/14 08:56:37  PM,116.222,9.373,1.375
815,11/11/14 09:11:37  PM,116.216,9.472,1.374
816,11/11/14 09:26:37  PM,116.209,9.571,1.373
817,11/11/14 09:41:37  PM,116.289,9.472,1.382
818,11/11/14 09:56:37  PM,116.493,9.571,1.404
819,11/11/14 10:11:37  PM,116.436,9.472,1.398
820,11/11/14 10:26:37  PM,116.468,9.472,1.404
821,11/11/14 10:41:37  PM,116.478,9.472,1.407
822,11/11/14 10:56:37  PM,116.657,9.472,1.424
823,11/11/14 11:11:37  PM,116.632,9.373,1.421
824,11/11/14 11:26:37  PM,116.663,9.373,1.424
825,11/11/14 11:41:37  PM,116.545,9.077,1.413
826,11/11/14 11:56:37  PM,116.615,8.978,1.423
827,11/12/14 12:11:37  AM,116.631,8.879,1.425
828,11/12/14 12:26:37  AM,116.768,8.879,1.440
829,11/12/14 12:41:37  AM,116.772,8.978,1.442
830,11/12/14 12:56:37  AM,116.766,9.077,1.443
831,11/12/14 01:11:37  AM,116.734,9.077,1.440
832,11/12/14 01:26:37  AM,116.886,9.176,1.456
833,11/12/14 01:41:37  AM,116.833,9.176,1.450
834,11/12/14 01:56:37  AM,116.949,9.176,1.461
835,11/12/14 02:11:37  AM,116.854,9.176,1.452
836,11/12/14 02:26:37  AM,116.875,9.176,1.454
837,11/12/14 02:41:37  AM,116.875,9.176,1.455
838,11/12/14 02:56:37  AM,116.858,9.275,1.456
839,11/12/14 03:11:37  AM,116.827,9.275,1.453
840,11/12/14 03:26:37  AM,116.743,9.275,1.447
841,11/12/14 03:41:37  AM,116.800,9.373,1.453
842,11/12/14 03:56:37  AM,116.659,9.275,1.440
843,11/12/14 04:11:37  AM,116.701,9.275,1.443
844,11/12/14 04:26:37  AM,116.596,9.275,1.432
845,11/12/14 04:41:37  AM,116.585,9.275,1.433
846,11/12/14 04:56:37  AM,116.501,9.275,1.425
847,11/12/14 05:11:37  AM,116.482,9.077,1.424
848,11/12/14 05:26:37  AM,116.320,8.978,1.409
849,11/12/14 05:41:37  AM,116.289,8.978,1.408
850,11/12/14 05:56:37  AM,116.255,9.176,1.404
851,11/12/14 06:11:37  AM,116.228,9.275,1.401
852,11/12/14 06:26:37  AM,116.216,9.472,1.401
853,11/12/14 06:41:37  AM,116.157,9.571,1.395
854,11/12/14 06:56:37  AM,116.188,9.571,1.396
855,11/12/14 07:11:37  AM,116.203,9.669,1.396
856,11/12/14 07:26:37  AM,116.182,9.669,1.395
857,11/12/14 07:41:37  AM,116.079,9.472,1.386
858,11/12/14 07:56:37  AM,115.995,9.472,1.378
859,11/12/14 08:11:37  AM,115.980,9.373,1.375
860,11/12/14 08:26:37  AM,115.949,9.373,1.370
861,11/12/14 08:41:37  AM,116.008,9.275,1.378
862,11/12/14 08:56:37  AM,115.936,9.077,1.372
863,11/12/14 09:11:37  AM,115.968,9.077,1.375
864,11/12/14 09:26:37  AM,115.978,9.077,1.377
865,11/12/14 09:41:37  AM,115.926,9.077,1.373
866,11/12/14 09:56:37  AM,115.961,9.176,1.379
867,11/12/14 10:11:37  AM,115.993,9.176,1.384
868,11/12/14 10:26:37  AM,115.978,9.077,1.384
869,11/12/14 10:41:37  AM,115.989,9.077,1.388
870,11/12/14 10:56:37  AM,116.056,9.176,1.399
871,11/12/14 11:11:37  AM,116.077,9.176,1.405
872,11/12/14 11:26:37  AM,116.087,9.176,1.410
873,11/12/14 11:41:37  AM,116.182,9.176,1.421
874,11/12/14 11:56:37  AM,116.234,9.176,1.427
875,11/12/14 12:11:37  PM,116.281,9.275,1.434
876,11/12/14 12:26:37  PM,116.249,9.275,1.431
877,11/12/14 12:41:37  PM,116.123,9.275,1.420
878,11/12/14 12:56:37  PM,116.260,9.275,1.435
879,11/12/14 01:11:37  PM,116.218,9.275,1.432
880,11/12/14 01:26:37  PM,116.239,9.275,1.436
881,11/12/14 01:41:37  PM,116.186,9.275,1.432
882,11/12/14 01:56:37  PM,116.243,9.373,1.439
883,11/12/14 02:11:37  PM,116.306,9.373,1.446
884,11/12/14 02:26:37  PM,116.306,9.373,1.445
885,11/12/14 02:41:37  PM,116.211,9.373,1.436
886,11/12/14 02:56:37  PM,116.226,9.472,1.438
887,11/12/14 03:11:37  PM,116.283,9.571,1.445
888,11/12/14 03:26:37  PM,116.283,9.571,1.447
889,11/12/14 03:41:37  PM,116.371,9.669,1.456
890,11/12/14 03:56:37  PM,116.256,9.669,1.447
891,11/12/14 04:11:37  PM,116.256,9.669,1.448
892,11/12/14 04:26:37  PM,116.182,9.669,1.441
893,11/12/14 04:41:37  PM,116.109,9.669,1.434
894,11/12/14 04:56:37  PM,116.119,9.669,1.435
895,11/12/14 05:11:37  PM,116.025,9.669,1.425
896,11/12/14 05:26:37  PM,116.088,9.669,1.430
897,11/12/14 05:41:37  PM,115.903,9.768,1.412
898,11/12/14 05:56:37  PM,115.924,9.768,1.414
899,11/12/14 06:11:37  PM,115.829,9.768,1.406
900,11/12/14 06:26:37  PM,115.871,9.768,1.411
901,11/12/14 06:41:37  PM,115.882,9.768,1.413
902,11/12/14 06:56:37  PM,115.766,9.768,1.402
903,11/12/14 07:11:37  PM,115.714,9.768,1.400
904,11/12/14 07:26:37  PM,115.777,9.768,1.408
905,11/12/14 07:41:37  PM,115.846,9.669,1.417
906,11/12/14 07:56:37  PM,115.724,9.768,1.406
907,11/12/14 08:11:37  PM,115.745,9.768,1.409
908,11/12/14 08:26:37  PM,115.804,9.669,1.416
909,11/12/14 08:41:37  PM,115.825,9.669,1.418
910,11/12/14 08:56:37  PM,115.773,9.669,1.413
911,11/12/14 09:11:37  PM,115.783,9.669,1.416
912,11/12/14 09:26:37  PM,115.829,9.768,1.422
913,11/12/14 09:41:37  PM,115.840,9.768,1.423
914,11/12/14 09:56:37  PM,115.888,9.669,1.428
915,11/12/14 10:11:37  PM,115.934,9.768,1.434
916,11/12/14 10:26:37  PM,116.008,9.768,1.444
917,11/12/14 10:41:37  PM,116.046,9.669,1.449
918,11/12/14 10:56:37  PM,116.077,9.669,1.452
919,11/12/14 11:11:37  PM,115.997,9.768,1.445
920,11/12/14 11:26:37  PM,116.029,9.768,1.449
921,11/12/14 11:41:37  PM,116.054,9.866,1.454
922,11/12/14 11:56:37  PM,116.111,9.965,1.462
923,11/13/14 12:11:37  AM,116.184,9.965,1.470
924,11/13/14 12:26:37  AM,116.163,9.965,1.469
925,11/13/14 12:41:37  AM,116.128,9.866,1.468
926,11/13/14 12:56:37  AM,116.121,9.965,1.469
927,11/13/14 01:11:37  AM,116.174,9.965,1.476
928,11/13/14 01:26:37  AM,116.174,9.965,1.478
929,11/13/14 01:41:37  AM,116.289,9.965,1.491
930,11/13/14 01:56:37  AM,116.226,9.965,1.485
931,11/13/14 02:11:37  AM,116.332,9.965,1.496
932,11/13/14 02:26:37  AM,116.258,9.965,1.488
933,11/13/14 02:41:37  AM,116.390,9.866,1.501
934,11/13/14 02:56:37  AM,116.296,9.866,1.493
935,11/13/14 03:11:37  AM,116.355,9.768,1.499
936,11/13/14 03:26:37  AM,116.334,9.768,1.496
